ProdTaken,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,Designation,MonthlyIncome,Total_Visits
0,44,Self Enquiry,3,23,Small Business,Female,4,Super Deluxe,3,Divorced,7,1,3,0,AVP,34742,5
1,34,Self Enquiry,1,9,Salaried,Female,4,Basic,5,Divorced,2,0,3,1,Executive,21385,4
0,53,Company Invited,3,9,Salaried,Male,5,King,3,Unmarried,3,1,2,1,VP,37746,7
0,33,Self Enquiry,3,11,Salaried,Female,4,Basic,4,Divorced,4,0,3,1,Executive,22609,4
1,33,Self Enquiry,1,7,Salaried,Male,5,Basic,3,Unmarried,2,1,5,1,Executive,22408,5
0,40,Self Enquiry,1,7,Small Business,Female,4,Basic,3,Married,2,0,3,0,Executive,20910,6
0,33,Company Invited,3,33,Small Business,Male,4,Deluxe,3,Divorced,2,0,4,1,Manager,23143,7
0,42,Self Enquiry,1,26,Salaried,Male,4,Deluxe,5,Married,4,0,2,1,Manager,21750,4
0,41,Self Enquiry,1,31,Large Business,Male,4,Deluxe,3,Married,3,0,3,1,Manager,21997,6
0,46,Self Enquiry,1,7,Salaried,Male,3,King,3,Divorced,3,0,4,1,VP,37880,7
0,32,Company Invited,1,10,Small Business,Male,4,Standard,3,Married,2,0,4,1,Senior Manager,32353,7
0,34,Self Enquiry,1,12,Salaried,Female,5,Basic,3,Divorced,3,0,2,0,Executive,21589,7
0,35,Self Enquiry,1,9,Salaried,Male,5,Deluxe,5,Divorced,8,0,4,0,Manager,24635,5
0,38,Self Enquiry,1,7,Small Business,Female,5,Basic,5,Divorced,4,0,4,1,Executive,22598,5
0,46,Company Invited,1,14,Salaried,Male,3,Deluxe,3,Divorced,6,0,2,0,Manager,25112,7
1,38,Company Invited,1,17,Small Business,Male,4,Standard,3,Married,8,0,3,1,Senior Manager,28726,7
0,40,Company Invited,1,9,Large Business,Female,4,Standard,3,Unmarried,2,0,2,1,Senior Manager,29616,6
0,30,Self Enquiry,1,22,Salaried,Male,4,Basic,3,Unmarried,3,0,3,0,Executive,21018,4
0,43,Self Enquiry,1,24,Salaried,Female,3,Deluxe,5,Unmarried,5,1,2,0,Manager,25223,4
0,30,Self Enquiry,3,27,Small Business,Male,4,Deluxe,3,Married,4,0,2,1,Manager,25609,5
0,26,Self Enquiry,1,7,Salaried,Female,4,Deluxe,3,Divorced,2,0,3,1,Manager,23576,6
0,43,Self Enquiry,1,9,Small Business,Female,5,Basic,5,Married,2,1,4,1,Executive,21271,4
0,41,Self Enquiry,1,9,Small Business,Male,4,King,3,Married,3,0,5,0,VP,38114,4
0,52,Self Enquiry,1,7,Salaried,Male,4,Basic,3,Divorced,3,0,4,1,Executive,21401,5
1,32,Company Invited,1,36,Small Business,Male,5,Basic,4,Unmarried,2,0,3,1,Executive,22157,7
0,33,Company Invited,1,14,Salaried,Male,3,Basic,4,Divorced,3,0,2,0,Executive,21472,6
0,39,Company Invited,3,9,Salaried,Male,5,Deluxe,3,Divorced,5,0,5,1,Manager,23927,5
0,33,Self Enquiry,1,9,Large Business,Male,5,Deluxe,5,Unmarried,6,0,4,0,Manager,20854,5
0,47,Self Enquiry,3,9,Large Business,Female,6,Super Deluxe,4,Divorced,5,1,5,1,AVP,35550,5
1,29,Self Enquiry,1,9,Salaried,Male,4,Basic,3,Unmarried,4,0,4,1,Executive,22163,6
0,30,Self Enquiry,3,9,Small Business,Male,5,Deluxe,4,Divorced,4,0,4,0,Manager,25322,6
0,32,Self Enquiry,1,30,Small Business,Male,5,Deluxe,3,Divorced,2,0,3,1,Manager,24260,6
0,26,Company Invited,1,12,Salaried,Male,3,Deluxe,5,Married,3,0,5,1,Manager,22678,5
0,46,Self Enquiry,1,27,Small Business,Male,4,Super Deluxe,3,Divorced,2,1,3,0,AVP,32174,5
0,37,Self Enquiry,1,13,Salaried,Male,4,Basic,3,Divorced,2,0,5,1,Executive,21888,5
0,56,Self Enquiry,1,7,Small Business,Male,4,King,5,Unmarried,3,1,2,1,VP,37723,4
1,48,Company Invited,1,36,Salaried,Male,4,Standard,4,Divorced,3,1,3,1,Senior Manager,30527,4
0,29,Self Enquiry,1,16,Small Business,Male,4,Basic,3,Divorced,3,0,2,1,Executive,20748,6
0,38,Self Enquiry,3,13,Small Business,Male,4,Deluxe,3,Divorced,6,0,3,0,Manager,25180,5
0,22,Self Enquiry,1,10,Small Business,Male,5,Basic,3,Unmarried,3,0,5,1,Executive,21908,6
0,38,Company Invited,1,7,Small Business,Female,4,Standard,3,Married,4,1,3,0,Senior Manager,32281,3
0,36,Self Enquiry,1,29,Salaried,Female,3,Standard,4,Married,2,0,5,1,Senior Manager,30674,6
0,39,Self Enquiry,3,14,Small Business,Female,3,Deluxe,5,Married,3,1,3,0,Manager,24283,4
0,27,Company Invited,1,7,Salaried,Female,4,Deluxe,4,Married,3,0,5,0,Manager,25075,5
0,51,Self Enquiry,1,11,Salaried,Male,4,King,4,Married,3,0,5,1,VP,37822,5
0,54,Self Enquiry,1,10,Small Business,Male,4,Super Deluxe,3,Divorced,3,1,5,0,AVP,36262,4
0,43,Self Enquiry,3,7,Salaried,Male,4,Deluxe,3,Divorced,3,0,3,1,Manager,23585,4
0,30,Company Invited,3,9,Salaried,Male,4,Deluxe,3,Unmarried,3,0,2,0,Manager,23232,4
0,56,Self Enquiry,1,27,Large Business,Male,4,Deluxe,3,Divorced,5,1,2,1,Manager,24093,5
0,27,Company Invited,1,18,Small Business,Male,4,Deluxe,5,Divorced,3,1,3,1,Manager,23419,5
0,38,Self Enquiry,1,7,Salaried,Female,4,Basic,3,Unmarried,3,0,2,1,Executive,20793,5
1,45,Company Invited,1,31,Salaried,Male,4,Basic,3,Married,5,1,5,0,Executive,21839,5
0,39,Self Enquiry,1,30,Salaried,Male,4,Deluxe,3,Married,2,0,3,0,Manager,24423,4
1,27,Self Enquiry,1,23,Small Business,Male,4,Basic,4,Married,4,1,2,1,Executive,21051,5
0,29,Self Enquiry,1,15,Salaried,Female,4,Basic,3,Unmarried,3,0,4,0,Executive,21988,6
0,50,Company Invited,1,17,Salaried,Female,4,King,5,Unmarried,3,1,3,0,VP,37343,4
0,37,Self Enquiry,1,10,Large Business,Male,4,Deluxe,4,Unmarried,6,0,2,1,Manager,23163,3
0,32,Company Invited,3,12,Small Business,Female,4,Basic,4,Married,3,0,3,0,Executive,21467,5
1,27,Self Enquiry,3,11,Small Business,Male,5,Deluxe,3,Unmarried,3,1,2,1,Manager,24506,5
0,38,Company Invited,1,16,Small Business,Male,4,Basic,3,Divorced,3,1,2,0,Executive,21004,4
0,43,Company Invited,3,33,Small Business,Female,4,Super Deluxe,4,Divorced,7,0,3,1,AVP,32203,7
1,19,Self Enquiry,1,10,Salaried,Male,4,Basic,3,Unmarried,3,0,4,0,Executive,20098,4
0,36,Self Enquiry,3,23,Small Business,Male,4,Standard,4,Divorced,2,0,2,1,Senior Manager,26698,7
0,37,Company Invited,1,25,Salaried,Male,3,Basic,3,Divorced,6,0,5,0,Executive,22366,4
0,52,Self Enquiry,1,9,Small Business,Male,6,Deluxe,4,Married,7,0,2,0,Manager,24160,4
0,42,Self Enquiry,3,9,Salaried,Male,4,Super Deluxe,4,Unmarried,3,0,3,1,AVP,34693,4
0,19,Self Enquiry,3,13,Small Business,Female,5,Basic,3,Unmarried,3,0,2,1,Executive,19878,7
0,29,Self Enquiry,1,23,Small Business,Male,3,Deluxe,5,Unmarried,2,0,5,0,Manager,24339,7
0,32,Self Enquiry,3,14,Large Business,Male,3,Deluxe,3,Divorced,6,0,2,1,Manager,25607,5
0,40,Self Enquiry,1,7,Small Business,Male,3,Standard,3,Married,2,0,3,1,Senior Manager,28291,4
0,37,Company Invited,1,31,Salaried,Female,4,Deluxe,4,Divorced,2,0,3,0,Manager,24352,4
0,33,Self Enquiry,3,14,Salaried,Male,5,Deluxe,3,Divorced,3,0,3,1,Manager,24162,7
0,39,Self Enquiry,1,32,Salaried,Female,5,Standard,4,Divorced,5,0,3,1,Senior Manager,30739,4
0,59,Company Invited,1,7,Salaried,Male,6,Deluxe,3,Married,4,1,2,1,Manager,24338,5
0,32,Self Enquiry,1,12,Large Business,Male,4,Basic,3,Divorced,2,1,4,0,Executive,23499,5
0,32,Self Enquiry,2,9,Salaried,Male,5,Deluxe,5,Divorced,5,0,3,0,Manager,25088,6
0,46,Company Invited,1,14,Salaried,Male,4,Standard,5,Married,3,0,2,1,Senior Manager,23888,7
0,32,Self Enquiry,1,9,Salaried,Male,4,Basic,3,Married,2,1,4,1,Executive,21373,5
0,34,Company Invited,1,12,Salaried,Female,4,Standard,4,Divorced,8,0,3,1,Senior Manager,30556,7
0,40,Self Enquiry,1,17,Small Business,Male,4,Super Deluxe,5,Divorced,3,1,3,1,AVP,35746,5
0,44,Company Invited,1,17,Salaried,Female,4,Basic,3,Unmarried,2,0,5,0,Executive,21133,5
0,50,Self Enquiry,1,7,Large Business,Female,5,Super Deluxe,3,Unmarried,2,1,3,1,AVP,32642,4
1,53,Self Enquiry,1,15,Small Business,Male,5,Deluxe,4,Divorced,4,0,2,1,Manager,23619,5
0,28,Self Enquiry,1,12,Salaried,Female,4,Basic,4,Unmarried,3,1,3,0,Executive,21156,5
0,33,Self Enquiry,3,15,Large Business,Female,5,Deluxe,4,Divorced,3,1,2,1,Manager,23906,5
0,28,Self Enquiry,3,9,Salaried,Male,4,Deluxe,3,Unmarried,3,1,4,1,Manager,23156,7
0,32,Self Enquiry,3,14,Small Business,Male,4,Deluxe,3,Married,6,0,2,0,Manager,26225,5
0,33,Self Enquiry,1,9,Small Business,Female,3,Deluxe,3,Unmarried,2,0,3,1,Manager,23733,7
1,29,Self Enquiry,1,9,Small Business,Male,6,Basic,3,Divorced,7,1,3,1,Executive,22142,4
0,31,Self Enquiry,1,35,Small Business,Female,4,Deluxe,3,Divorced,3,0,3,0,Manager,24453,7
0,32,Company Invited,1,14,Salaried,Female,5,Standard,3,Divorced,3,0,2,1,Senior Manager,27621,5
0,40,Company Invited,1,6,Small Business,Male,5,King,3,Divorced,3,0,5,1,VP,37950,5
1,40,Self Enquiry,3,10,Small Business,Female,4,Deluxe,3,Divorced,6,1,4,1,Manager,23916,5
0,34,Company Invited,3,17,Small Business,Male,5,Deluxe,3,Unmarried,5,0,3,1,Manager,23360,5
0,48,Self Enquiry,1,12,Salaried,Male,4,King,3,Divorced,3,0,2,0,VP,36978,5
0,44,Company Invited,1,17,Salaried,Female,5,Deluxe,3,Married,3,0,3,0,Manager,23935,4
0,28,Company Invited,3,7,Small Business,Male,4,Deluxe,4,Divorced,2,1,2,0,Manager,25027,7
0,55,Company Invited,1,27,Salaried,Female,4,Deluxe,3,Unmarried,5,0,4,1,Manager,23547,4
0,44,Self Enquiry,1,14,Salaried,Female,4,Standard,5,Divorced,2,0,5,1,Senior Manager,28663,4
0,46,Self Enquiry,1,15,Salaried,Male,4,Deluxe,3,Divorced,2,0,3,1,Manager,22375,5
0,41,Self Enquiry,3,7,Small Business,Male,6,Deluxe,3,Divorced,4,1,3,1,Manager,26135,4
1,30,Self Enquiry,1,15,Salaried,Male,6,Basic,5,Divorced,3,1,3,1,Executive,20797,6
0,30,Self Enquiry,1,16,Salaried,Male,5,Basic,3,Unmarried,2,0,2,1,Executive,22661,3
0,31,Self Enquiry,3,12,Small Business,Female,5,Deluxe,3,Married,3,0,2,0,Manager,24796,3
0,28,Self Enquiry,3,15,Small Business,Female,4,Deluxe,4,Divorced,3,0,2,0,Manager,24892,4
0,38,Self Enquiry,1,12,Small Business,Male,4,Deluxe,3,Married,2,0,3,0,Manager,25025,5
0,39,Self Enquiry,1,22,Salaried,Male,5,Standard,3,Married,2,1,5,1,Senior Manager,30188,6
0,32,Self Enquiry,1,14,Small Business,Female,4,Standard,3,Unmarried,3,1,4,1,Senior Manager,25821,5
0,30,Self Enquiry,3,17,Small Business,Female,5,Deluxe,4,Married,3,1,5,0,Manager,26946,5
0,36,Self Enquiry,1,12,Large Business,Male,4,Standard,4,Unmarried,2,0,3,0,Senior Manager,26773,5
0,24,Self Enquiry,1,33,Salaried,Male,4,Basic,3,Married,3,0,2,1,Executive,21582,5
0,42,Self Enquiry,1,13,Small Business,Male,5,Deluxe,4,Unmarried,8,1,3,1,Manager,24710,5
0,48,Company Invited,3,11,Small Business,Male,4,Deluxe,3,Unmarried,5,0,4,0,Manager,21654,5
0,43,Self Enquiry,1,30,Salaried,Female,4,Super Deluxe,3,Unmarried,4,0,3,0,AVP,34670,4
0,30,Company Invited,3,9,Salaried,Male,4,Deluxe,3,Divorced,3,0,2,1,Manager,23327,6
0,43,Self Enquiry,2,9,Large Business,Male,4,Basic,3,Married,2,1,4,1,Executive,21374,4
0,33,Self Enquiry,1,9,Small Business,Female,4,Basic,4,Divorced,3,0,4,0,Executive,21048,5
0,49,Self Enquiry,3,36,Small Business,Female,4,Standard,3,Divorced,5,0,4,0,Senior Manager,31182,5
0,38,Self Enquiry,1,13,Small Business,Male,3,Deluxe,5,Married,6,1,3,1,Manager,24652,5
0,31,Company Invited,3,32,Large Business,Female,4,Deluxe,3,Divorced,2,1,3,1,Manager,23414,4
0,27,Self Enquiry,3,7,Salaried,Male,4,Deluxe,3,Divorced,3,0,5,1,Manager,23974,4
0,43,Self Enquiry,1,9,Salaried,Male,5,Deluxe,3,Unmarried,5,0,2,0,Manager,25459,6
1,22,Company Invited,3,7,Large Business,Female,5,Basic,4,Unmarried,3,1,5,1,Executive,20852,5
0,37,Company Invited,3,7,Small Business,Female,4,Deluxe,3,Unmarried,6,0,2,1,Manager,25331,5
0,37,Company Invited,3,10,Small Business,Male,5,Standard,3,Divorced,6,0,2,0,Senior Manager,28377,5
0,58,Self Enquiry,1,7,Small Business,Male,4,Deluxe,3,Divorced,4,0,3,1,Manager,25433,5
0,41,Self Enquiry,1,17,Salaried,Female,3,Basic,3,Divorced,5,1,3,0,Executive,20891,5
0,22,Company Invited,3,16,Small Business,Male,4,Basic,3,Unmarried,3,0,4,0,Executive,21288,4
1,34,Self Enquiry,3,12,Small Business,Female,4,Basic,3,Unmarried,3,1,2,1,Executive,21529,4
0,38,Self Enquiry,1,17,Small Business,Female,4,Basic,5,Divorced,8,0,2,1,Executive,22130,6
0,47,Company Invited,1,14,Small Business,Female,4,Deluxe,3,Divorced,4,0,5,0,Manager,23936,3
1,42,Company Invited,3,11,Small Business,Male,4,Deluxe,4,Unmarried,3,0,3,1,Manager,28033,4
0,51,Self Enquiry,1,17,Large Business,Male,5,Standard,3,Unmarried,8,0,5,0,Senior Manager,29174,7
1,41,Self Enquiry,3,29,Small Business,Male,5,Deluxe,3,Divorced,4,1,3,1,Manager,25058,6
0,32,Self Enquiry,1,16,Salaried,Male,5,Basic,4,Unmarried,2,1,3,1,Executive,21335,4
1,22,Self Enquiry,3,19,Salaried,Female,3,Basic,4,Unmarried,3,0,5,0,Executive,21394,5
0,30,Self Enquiry,1,30,Salaried,Male,4,Basic,3,Unmarried,2,0,3,1,Executive,20879,4
0,36,Self Enquiry,1,16,Salaried,Male,5,Deluxe,4,Unmarried,2,0,2,1,Manager,25218,7
0,28,Self Enquiry,1,7,Small Business,Male,4,Basic,4,Married,3,0,3,0,Executive,22494,4
0,29,Self Enquiry,3,16,Salaried,Male,4,Deluxe,3,Unmarried,3,0,3,1,Manager,23931,5
0,50,Self Enquiry,1,14,Salaried,Male,5,Standard,3,Unmarried,2,0,2,1,Senior Manager,29643,5
0,52,Self Enquiry,3,21,Salaried,Female,4,Deluxe,3,Divorced,6,0,3,0,Manager,23614,5
0,37,Self Enquiry,1,9,Salaried,Female,4,Basic,3,Divorced,6,0,5,1,Executive,21221,5
1,35,Company Invited,3,26,Small Business,Male,3,Deluxe,3,Unmarried,2,1,2,1,Manager,23982,7
0,56,Self Enquiry,1,9,Salaried,Female,4,Super Deluxe,3,Unmarried,4,1,5,0,AVP,35337,5
0,25,Self Enquiry,3,17,Small Business,Female,4,Deluxe,3,Married,3,1,2,0,Manager,22938,7
0,31,Self Enquiry,3,9,Large Business,Male,4,Basic,4,Divorced,3,0,3,1,Executive,21154,7
1,27,Company Invited,1,10,Large Business,Male,4,Basic,5,Unmarried,2,0,3,0,Executive,21780,7
0,23,Self Enquiry,1,18,Small Business,Female,4,Basic,4,Divorced,3,0,2,1,Executive,20922,4
0,37,Self Enquiry,3,9,Small Business,Male,5,Standard,3,Divorced,3,0,2,1,Senior Manager,26274,5
1,31,Company Invited,1,11,Large Business,Male,4,Basic,3,Unmarried,20,1,4,1,Executive,20963,5
0,38,Self Enquiry,1,21,Salaried,Female,4,Basic,5,Married,3,0,4,1,Executive,21712,5
0,41,Self Enquiry,3,9,Small Business,Female,4,Deluxe,4,Married,2,0,2,0,Manager,24393,5
0,43,Self Enquiry,1,7,Salaried,Female,4,Basic,5,Married,5,0,3,1,Executive,21254,6
0,38,Self Enquiry,1,17,Salaried,Male,4,Deluxe,4,Unmarried,4,1,5,0,Manager,22875,5
0,44,Self Enquiry,1,19,Salaried,Male,5,Super Deluxe,4,Married,3,0,3,0,AVP,33014,5
0,41,Self Enquiry,1,9,Small Business,Female,5,Deluxe,3,Divorced,8,0,5,1,Manager,22126,5
0,55,Self Enquiry,1,12,Small Business,Male,4,King,5,Divorced,3,0,4,1,VP,38084,4
0,35,Company Invited,3,11,Small Business,Female,4,Deluxe,3,Divorced,2,0,2,1,Manager,25216,5
0,32,Self Enquiry,1,14,Small Business,Female,4,Deluxe,5,Divorced,3,0,2,1,Manager,22984,4
0,44,Company Invited,1,28,Small Business,Male,4,Basic,3,Divorced,2,0,4,0,Executive,20936,7
0,44,Self Enquiry,1,15,Salaried,Female,4,Deluxe,3,Married,6,1,2,0,Manager,23200,5
0,26,Self Enquiry,3,11,Salaried,Female,5,Deluxe,3,Unmarried,3,1,2,0,Manager,23165,5
0,38,Company Invited,1,32,Small Business,Female,4,Deluxe,3,Divorced,5,1,3,1,Manager,23127,6
0,32,Self Enquiry,1,7,Salaried,Male,5,Basic,5,Divorced,3,0,4,0,Executive,20896,5
0,40,Company Invited,1,7,Salaried,Male,4,King,3,Married,3,1,3,0,VP,37875,5
0,57,Company Invited,3,13,Salaried,Female,3,Super Deluxe,5,Divorced,2,0,3,1,AVP,31890,4
0,31,Self Enquiry,3,19,Large Business,Female,4,Deluxe,3,Unmarried,2,0,2,1,Manager,25255,4
0,42,Self Enquiry,3,7,Small Business,Male,3,Standard,5,Divorced,3,0,3,1,Senior Manager,27070,5
0,29,Self Enquiry,1,24,Small Business,Male,4,Deluxe,5,Married,3,0,2,0,Manager,23236,5
1,26,Self Enquiry,1,10,Small Business,Male,4,Basic,5,Divorced,7,0,5,1,Executive,22709,6
0,53,Self Enquiry,1,10,Small Business,Male,5,Standard,3,Divorced,4,1,2,0,Senior Manager,26647,4
0,46,Self Enquiry,1,17,Salaried,Male,4,Basic,3,Divorced,5,0,5,1,Executive,21332,5
0,53,Self Enquiry,1,11,Salaried,Female,4,Super Deluxe,3,Divorced,4,0,5,1,AVP,35233,3
0,43,Company Invited,1,36,Salaried,Female,4,Deluxe,3,Married,4,0,3,1,Manager,23234,7
0,31,Self Enquiry,1,9,Salaried,Female,6,Deluxe,3,Unmarried,4,0,2,0,Manager,24769,5
0,61,Self Enquiry,1,14,Salaried,Female,4,King,5,Divorced,7,0,5,0,VP,38244,4
0,47,Self Enquiry,1,25,Small Business,Female,4,Deluxe,3,Married,4,0,5,0,Manager,23488,4
0,43,Company Invited,1,35,Large Business,Female,5,Deluxe,3,Divorced,2,0,3,0,Manager,23201,4
1,25,Self Enquiry,3,7,Large Business,Female,4,Basic,4,Unmarried,3,1,4,1,Executive,21880,7
1,35,Company Invited,3,13,Small Business,Female,6,Basic,3,Married,2,0,4,1,Executive,21029,5
0,39,Company Invited,1,9,Salaried,Male,4,Basic,3,Divorced,3,1,5,1,Executive,20380,5
0,41,Self Enquiry,3,9,Salaried,Female,4,King,3,Divorced,3,0,3,0,VP,36719,5
0,27,Self Enquiry,1,30,Salaried,Female,4,Basic,3,Married,3,0,3,1,Executive,21564,5
0,31,Company Invited,1,10,Salaried,Male,4,Basic,3,Divorced,6,0,3,0,Executive,20775,5
0,30,Self Enquiry,1,10,Small Business,Male,5,Standard,3,Divorced,3,0,2,1,Senior Manager,30613,7
1,30,Self Enquiry,1,32,Large Business,Female,5,Basic,4,Divorced,7,0,3,0,Executive,21224,7
1,20,Self Enquiry,2,9,Large Business,Male,5,Basic,3,Unmarried,3,0,3,1,Executive,21242,5
0,31,Company Invited,3,29,Salaried,Female,4,Standard,5,Divorced,2,0,2,1,Senior Manager,27090,5
0,58,Self Enquiry,3,36,Small Business,Male,5,Super Deluxe,3,Married,5,0,3,0,AVP,32796,4
0,51,Self Enquiry,1,36,Salaried,Male,5,Super Deluxe,3,Divorced,3,0,5,1,AVP,35724,5
0,31,Company Invited,1,9,Small Business,Female,4,Basic,3,Unmarried,2,0,4,1,Executive,21242,4
0,61,Company Invited,3,35,Small Business,Female,5,Standard,5,Divorced,6,0,2,1,Senior Manager,28944,5
0,48,Self Enquiry,1,9,Small Business,Female,4,Deluxe,3,Married,7,0,2,0,Manager,23748,6
0,47,Self Enquiry,1,9,Salaried,Male,4,Super Deluxe,3,Divorced,3,0,5,0,AVP,36539,4
0,36,Self Enquiry,1,29,Salaried,Male,6,Basic,3,Unmarried,2,0,4,1,Executive,22908,4
0,55,Self Enquiry,1,15,Salaried,Female,4,Deluxe,3,Unmarried,2,0,2,1,Manager,22458,4
0,35,Self Enquiry,1,9,Salaried,Male,5,Basic,3,Married,5,0,5,1,Executive,21446,5
0,47,Self Enquiry,3,17,Small Business,Female,5,Standard,3,Divorced,4,1,2,1,Senior Manager,27749,6
0,32,Self Enquiry,1,16,Salaried,Male,4,Standard,4,Married,3,0,3,1,Senior Manager,29326,5
1,34,Self Enquiry,1,22,Small Business,Male,4,Standard,3,Divorced,2,1,5,0,Senior Manager,32288,4
1,34,Self Enquiry,1,17,Small Business,Male,6,Basic,3,Married,2,0,5,0,Executive,22086,4
0,31,Self Enquiry,3,14,Small Business,Male,4,Basic,4,Unmarried,2,0,2,1,Executive,21661,4
0,36,Self Enquiry,1,23,Salaried,Male,4,Standard,3,Divorced,6,1,2,0,Senior Manager,26310,6
1,32,Company Invited,1,27,Salaried,Male,4,Standard,3,Divorced,5,0,3,1,Senior Manager,28502,5
1,35,Company Invited,2,30,Salaried,Female,4,Standard,5,Married,2,1,3,1,Senior Manager,28628,4
0,43,Company Invited,1,12,Salaried,Male,4,Basic,3,Divorced,6,0,3,1,Executive,20771,5
0,37,Company Invited,3,17,Small Business,Male,4,Standard,3,Unmarried,3,0,2,1,Senior Manager,28658,5
1,23,Company Invited,1,11,Large Business,Male,5,Basic,3,Unmarried,7,0,5,1,Executive,22572,4
0,49,Self Enquiry,3,9,Small Business,Female,4,Deluxe,3,Divorced,4,0,5,1,Manager,22729,4
0,56,Self Enquiry,3,25,Salaried,Female,4,Super Deluxe,4,Unmarried,5,0,2,0,AVP,35513,4
0,42,Company Invited,3,17,Salaried,Male,4,Deluxe,3,Unmarried,2,0,2,0,Manager,24908,5
0,36,Self Enquiry,3,7,Small Business,Male,4,Deluxe,3,Divorced,2,0,3,1,Manager,23395,4
0,41,Self Enquiry,1,13,Salaried,Female,4,Super Deluxe,3,Unmarried,2,0,5,1,AVP,31915,7
0,40,Company Invited,1,15,Salaried,Female,4,Basic,3,Divorced,3,0,2,0,Executive,22433,4
0,32,Self Enquiry,3,9,Salaried,Male,4,Deluxe,3,Unmarried,6,1,5,1,Manager,25260,6
0,43,Self Enquiry,1,31,Small Business,Male,4,Standard,5,Divorced,3,1,2,1,Senior Manager,26084,5
0,46,Self Enquiry,3,9,Salaried,Male,4,Deluxe,4,Divorced,2,0,5,1,Manager,23483,5
1,27,Company Invited,2,24,Salaried,Female,4,Basic,3,Married,2,1,5,0,Executive,21419,5
0,30,Self Enquiry,1,26,Large Business,Male,4,Deluxe,3,Married,6,0,5,0,Manager,22940,4
0,34,Self Enquiry,1,7,Small Business,Female,3,Super Deluxe,3,Married,6,0,2,0,AVP,34862,5
0,32,Self Enquiry,3,14,Salaried,Male,5,Standard,3,Married,2,0,3,1,Senior Manager,30235,4
1,19,Company Invited,3,12,Small Business,Male,4,Basic,4,Unmarried,3,1,4,1,Executive,20556,7
0,41,Company Invited,3,35,Salaried,Male,6,Standard,5,Married,5,0,5,1,Senior Manager,29610,4
0,42,Company Invited,1,9,Salaried,Female,5,Deluxe,3,Unmarried,4,1,2,0,Manager,25489,5
0,27,Self Enquiry,3,36,Small Business,Male,4,Deluxe,3,Married,7,0,5,1,Manager,22984,4
0,36,Self Enquiry,3,7,Small Business,Female,4,Deluxe,3,Unmarried,3,0,4,0,Manager,23537,7
0,35,Self Enquiry,3,28,Salaried,Male,3,Deluxe,3,Unmarried,3,0,3,1,Manager,24015,5
1,27,Self Enquiry,1,31,Large Business,Male,6,Basic,3,Unmarried,3,1,3,1,Executive,21018,7
0,38,Self Enquiry,1,7,Large Business,Female,4,Standard,3,Unmarried,6,0,5,1,Senior Manager,26169,5
0,47,Company Invited,1,25,Small Business,Female,4,Standard,3,Divorced,7,0,3,1,Senior Manager,29205,4
0,42,Self Enquiry,3,9,Salaried,Female,4,Super Deluxe,5,Divorced,2,0,5,1,AVP,35273,5
0,38,Company Invited,3,16,Small Business,Male,4,Standard,4,Married,3,0,2,1,Senior Manager,27512,5
0,53,Self Enquiry,1,13,Large Business,Male,4,Deluxe,5,Married,5,1,4,1,Manager,24255,7
1,33,Company Invited,3,18,Salaried,Male,3,Deluxe,3,Divorced,2,0,3,1,Manager,23385,5
0,25,Company Invited,3,31,Small Business,Male,4,Basic,3,Divorced,2,0,4,0,Executive,21078,5
0,39,Self Enquiry,1,17,Small Business,Female,4,Deluxe,3,Divorced,5,0,3,1,Manager,28502,7
0,38,Self Enquiry,1,7,Salaried,Female,4,Deluxe,4,Divorced,8,0,2,1,Manager,25125,6
0,50,Self Enquiry,1,25,Salaried,Male,5,King,3,Married,3,1,3,0,VP,38180,5
0,25,Self Enquiry,1,30,Small Business,Male,3,Basic,3,Divorced,3,1,4,0,Executive,21403,5
0,27,Self Enquiry,3,35,Small Business,Male,4,Deluxe,4,Divorced,3,0,3,1,Manager,24950,5
0,25,Self Enquiry,1,24,Salaried,Male,5,Basic,4,Divorced,3,0,3,1,Executive,20805,6
0,51,Company Invited,2,10,Small Business,Male,4,King,4,Divorced,3,0,2,1,VP,36878,4
0,26,Self Enquiry,3,20,Small Business,Male,4,Basic,3,Divorced,3,0,3,1,Executive,20774,4
1,25,Company Invited,1,14,Salaried,Female,4,Basic,3,Divorced,3,1,4,0,Executive,21564,4
1,31,Company Invited,3,19,Salaried,Male,5,Basic,5,Divorced,3,0,5,1,Executive,20711,5
0,35,Self Enquiry,1,7,Salaried,Male,5,Basic,3,Divorced,3,1,2,0,Executive,22300,4
1,32,Self Enquiry,3,20,Small Business,Male,4,Deluxe,5,Married,4,0,2,0,Manager,22911,4
0,36,Self Enquiry,1,32,Salaried,Male,5,Deluxe,3,Unmarried,6,0,2,0,Manager,22359,5
0,32,Self Enquiry,3,13,Small Business,Male,3,Deluxe,3,Married,6,0,5,1,Manager,24138,7
0,28,Self Enquiry,1,13,Small Business,Female,5,Basic,3,Married,2,0,2,1,Executive,20865,6
0,38,Self Enquiry,3,9,Small Business,Male,4,Deluxe,3,Divorced,6,1,3,0,Manager,28280,6
0,21,Self Enquiry,1,7,Salaried,Female,5,Basic,4,Unmarried,3,0,4,1,Executive,21514,4
0,43,Self Enquiry,1,9,Salaried,Female,4,Deluxe,3,Divorced,3,0,2,1,Manager,22767,4
